year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation,solar_modulation,volcanic_forcing
888000,,,NaN,0.701,-0.216,-0.596,-1.418,0.488,0.781,0.195
889000,,,NaN,0.775,-0.123,-0.418,-1.185,0.571,0.781,0.195
890000,,,NaN,0.848,-0.03,-0.239,-0.82,0.657,0.781,0.195
891000,,,NaN,0.918,0.061,-0.062,-0.351,0.742,0.781,0.195
892000,,,NaN,0.981,0.149,0.115,0.186,0.819,0.781,0.195
893000,,,NaN,1.055,0.233,0.292,0.747,0.912,0.781,0.195
894000,,,NaN,1.11,0.311,0.467,1.273,0.983,0.781,0.195
895000,,,NaN,1.173,0.38,0.642,1.717,1.064,0.781,0.195
896000,,,NaN,1.231,0.439,0.817,2.031,1.142,0.781,0.195
897000,,,NaN,1.279,0.485,0.991,2.177,1.207,0.781,0.195
898000,,,NaN,1.33,0.517,1.165,2.141,1.277,0.781,0.195
899000,,,NaN,1.374,0.532,1.338,1.922,1.338,0.781,0.195
900000,,,NaN,1.414,0.53,1.512,1.535,1.395,0.781,0.195
901000,,,NaN,1.452,0.508,1.684,1.025,1.449,0.781,0.195
902000,,,NaN,1.481,0.468,1.857,0.434,1.49,0.781,0.195
903000,,,NaN,1.515,0.408,-1.573,-0.181,1.54,0.781,0.195
904000,,,NaN,1.536,0.33,-1.4,-0.764,1.571,0.781,0.195
905000,,,NaN,1.554,0.234,-1.228,-1.263,1.597,0.781,0.195
906000,,,NaN,1.577,0.12,-1.055,-1.643,1.631,0.781,0.195
907000,,,NaN,1.585,-0.007,-0.883,-1.867,1.644,0.781,0.195
908000,,,NaN,1.596,-0.148,-0.71,-1.925,1.659,0.781,0.195
909000,,,NaN,1.6,-0.297,-0.538,-1.815,1.665,0.781,0.195
910000,,,NaN,1.603,-0.451,-0.365,-1.55,1.671,0.781,0.195
911000,,,NaN,1.601,-0.607,-0.191,-1.154,1.667,0.781,0.195
912000,,,NaN,1.594,-0.759,-0.019,-0.674,1.657,0.781,0.195
913000,,,NaN,1.588,-0.901,0.155,-0.145,1.648,0.781,0.195
914000,,,NaN,1.574,-1.03,0.328,0.371,1.628,0.781,0.195
915000,,,NaN,1.558,-1.138,0.502,0.824,1.604,0.781,0.195
916000,,,NaN,1.538,-1.223,0.675,1.17,1.573,0.781,0.195
917000,,,NaN,1.517,-1.279,0.848,1.374,1.543,0.781,0.195
918000,,,NaN,1.485,-1.304,1.022,1.412,1.497,0.781,0.195
919000,,,NaN,1.456,-1.294,1.194,1.29,1.455,0.781,0.195
920000,,,NaN,1.423,-1.251,1.367,1.023,1.407,0.781,0.195
921000,,,NaN,1.382,-1.173,1.54,0.637,1.349,0.781,0.195
922000,,,NaN,1.341,-1.061,1.711,0.186,1.293,0.781,0.195
923000,,,NaN,1.296,-0.919,1.882,-0.288,1.231,0.781,0.195
924000,,,NaN,1.251,-0.75,-1.549,-0.739,1.169,0.781,0.195
925000,,,NaN,1.196,-0.558,-1.38,-1.113,1.096,0.781,0.195
926000,,,NaN,1.144,-0.348,-1.21,-1.388,1.027,0.781,0.195
927000,,,NaN,1.091,-0.126,-1.041,-1.534,0.959,0.781,0.195
928000,,,NaN,1.03,0.102,-0.874,-1.536,0.88,0.781,0.195
929000,,,NaN,0.969,0.329,-0.707,-1.399,0.804,0.781,0.195
930000,,,NaN,0.911,0.55,-0.541,-1.136,0.733,0.781,0.195
931000,,,NaN,0.841,0.756,-0.376,-0.76,0.649,0.781,0.195
932000,,,NaN,0.78,0.942,-0.212,-0.314,0.578,0.781,0.195
933000,,,NaN,0.708,1.102,-0.049,0.176,0.495,0.781,0.195
934000,,,NaN,0.641,1.229,0.114,0.667,0.42,0.781,0.195
935000,,,NaN,0.568,1.321,0.275,1.119,0.341,0.781,0.195
936000,,,NaN,0.491,1.373,0.435,1.496,0.259,0.781,0.195
937000,,,NaN,0.42,1.384,0.595,1.776,0.186,0.781,0.195
938000,,,NaN,0.339,1.352,0.754,1.932,0.106,0.781,0.195
939000,,,NaN,0.257,1.28,0.913,1.96,0.026,0.781,0.195
940000,,,NaN,0.183,1.168,1.07,1.87,-0.042,0.781,0.195
941000,,,NaN,0.095,1.019,1.229,1.661,-0.122,0.781,0.195
942000,,,NaN,0.013,0.837,1.385,1.368,-0.193,0.781,0.195
943000,,,NaN,-0.07,0.626,1.541,1.011,-0.262,0.781,0.195
944000,,,NaN,-0.156,0.391,1.697,0.618,-0.331,0.781,0.195
945000,,,NaN,-0.24,0.138,1.853,0.219,-0.394,0.781,0.195
946000,,,NaN,-0.33,-0.127,-1.597,-0.158,-0.46,0.781,0.195
947000,,,NaN,-0.411,-0.397,-1.442,-0.502,-0.516,0.781,0.195
948000,,,NaN,-0.499,-0.665,-1.291,-0.786,-0.574,0.781,0.195
949000,,,NaN,-0.584,-0.924,-1.141,-1.008,-0.627,0.781,0.195
950000,,,NaN,-0.665,-1.165,-0.991,-1.165,-0.674,0.781,0.195
951000,,,NaN,-0.745,-1.381,-0.846,-1.257,-0.719,0.781,0.195
952000,,,NaN,-0.827,-1.567,-0.702,-1.289,-0.762,0.781,0.195
953000,,,NaN,-0.899,-1.716,-0.564,-1.275,-0.798,0.781,0.195
954000,,,NaN,-0.971,-1.824,-0.429,-1.22,-0.831,0.781,0.195
955000,,,NaN,-1.042,-1.888,-0.299,-1.135,-0.862,0.781,0.195
956000,,,NaN,-1.1,-1.908,-0.179,-1.036,-0.886,0.781,0.195
957000,,,NaN,-1.155,-1.884,-0.062,-0.92,-0.907,0.781,0.195
958000,,,NaN,-1.2,-1.817,0.048,-0.796,-0.924,0.781,0.195
959000,,,NaN,-1.233,-1.712,0.146,-0.67,-0.935,0.781,0.195
960000,,,NaN,-1.254,-1.572,0.245,-0.533,-0.942,0.781,0.195
961000,,,NaN,-1.258,-1.402,0.337,-0.389,-0.944,0.781,0.195
962000,,,NaN,-1.249,-1.208,0.427,-0.236,-0.94,0.781,0.195
963000,,,NaN,-1.226,-0.994,0.522,-0.071,-0.933,0.781,0.195
964000,,,NaN,-1.181,-0.766,0.62,0.107,-0.917,0.781,0.195
965000,,,NaN,-1.136,-0.53,0.724,0.286,-0.9,0.781,0.195
966000,,,NaN,-1.067,-0.29,0.834,0.471,-0.873,0.781,0.195
967000,,,NaN,-0.995,-0.053,0.953,0.641,-0.842,0.781,0.195
968000,,,NaN,-0.918,0.177,1.075,0.788,-0.807,0.781,0.195
969000,,,NaN,-0.829,0.396,1.205,0.901,-0.763,0.781,0.195
970000,,,NaN,-0.736,0.598,1.337,0.965,-0.714,0.781,0.195
971000,,,NaN,-0.644,0.78,1.478,0.964,-0.662,0.781,0.195
972000,,,NaN,-0.542,0.939,1.617,0.904,-0.601,0.781,0.195
973000,,,NaN,-0.437,1.071,1.763,0.776,-0.534,0.781,0.195
974000,,,NaN,-0.335,1.175,-1.691,0.586,-0.463,0.781,0.195
975000,,,NaN,-0.226,1.25,-1.543,0.356,-0.384,0.781,0.195
976000,,,NaN,-0.116,1.296,-1.391,0.096,-0.299,0.781,0.195
977000,,,NaN,-0.005,1.314,-1.237,-0.166,-0.208,0.781,0.195
978000,,,NaN,0.107,1.306,-1.083,-0.402,-0.111,0.781,0.195
979000,,,NaN,0.219,1.272,-0.926,-0.589,-0.009,0.781,0.195
980000,,,NaN,0.337,1.215,-0.77,-0.705,0.104,0.781,0.195
981000,,,NaN,0.449,1.136,-0.611,-0.726,0.216,0.781,0.195
982000,,,NaN,0.562,1.036,-0.452,-0.647,0.335,0.781,0.195
983000,,,NaN,0.682,0.917,-0.292,-0.468,0.466,0.781,0.195
984000,,,NaN,0.788,0.781,-0.13,-0.187,0.587,0.781,0.195
985000,,,NaN,0.905,0.629,0.032,0.165,0.726,0.781,0.195
986000,,,NaN,1.012,0.462,0.194,0.563,0.857,0.781,0.195
987000,,,NaN,1.122,0.284,0.358,0.974,0.998,0.781,0.195
988000,,,NaN,1.226,0.096,0.523,1.347,1.135,0.781,0.195
989000,,,NaN,1.327,-0.098,0.688,1.641,1.274,0.781,0.195
990000,,,NaN,1.435,-0.296,0.855,1.819,1.424,0.781,0.195
991000,,,NaN,1.529,-0.494,1.021,1.836,1.561,0.781,0.195
992000,,,NaN,1.625,-0.687,1.189,1.684,1.703,0.781,0.195
993000,,,NaN,1.725,-0.873,1.358,1.36,1.856,0.781,0.195
994000,,,NaN,1.813,-1.049,1.527,0.872,1.993,0.781,0.195
995000,,,NaN,1.905,-1.211,1.697,0.263,2.14,0.781,0.195
996000,,,NaN,1.992,-1.357,1.868,-0.421,2.283,0.781,0.195
997000,,,NaN,2.075,-1.482,-1.563,-1.127,2.422,0.781,0.195
998000,,,NaN,2.161,-1.586,-1.391,-1.79,2.568,0.781,0.195
999000,,,NaN,2.234,-1.664,-1.22,-2.349,2.695,0.781,0.195
1000000,,,NaN,2.315,-1.715,-1.047,-2.765,2.838,0.781,0.195
1001000,,,NaN,2.384,-1.735,-0.874,-2.99,2.964,0.781,0.195
1002000,,,NaN,2.449,-1.724,-0.702,-3.002,3.082,0.781,0.195
1003000,,,NaN,2.521,-1.68,-0.529,-2.798,3.215,0.781,0.195
1004000,,,NaN,2.576,-1.601,-0.356,-2.377,3.319,0.781,0.195
1005000,,,NaN,2.634,-1.49,-0.183,-1.771,3.428,0.781,0.195
1006000,,,NaN,2.685,-1.348,-0.011,-1.022,3.527,0.781,0.195
1007000,,,NaN,2.734,-1.176,0.161,-0.185,3.623,0.781,0.195
1008000,,,NaN,2.772,-0.98,0.333,0.67,3.698,0.781,0.195
1009000,,,NaN,2.811,-0.763,0.504,1.463,3.775,0.781,0.195
1010000,,,NaN,2.843,-0.529,0.676,2.13,3.839,0.781,0.195
1011000,,,NaN,2.871,-0.285,0.847,2.604,3.895,0.781,0.195
1012000,,,NaN,2.892,-0.036,1.017,2.841,3.938,0.781,0.195
